Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires","72","Djibouti","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","72","Djibouti","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","72","Djibouti","645","Disponibilité alimentaire en quantité (kg/personne/an)","2518","Sorgho","2013","2013","kg","3.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","72","Djibouti","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.39","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","55","Dominique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","71.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","55","Dominique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","8.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","55","Dominique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","5.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","55","Dominique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","5.8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","55","Dominique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","1.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","55","Dominique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","1.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","59","Égypte","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","146.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","59","Égypte","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","39.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","59","Égypte","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","0.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","59","Égypte","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","62.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","59","Égypte","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","59","Égypte","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","59","Égypte","645","Disponibilité alimentaire en quantité (kg/personne/an)","2517","Millet","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","59","Égypte","645","Disponibilité alimentaire en quantité (kg/personne/an)","2518","Sorgho","2013","2013","kg","2.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","59","Égypte","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","60","El Salvador","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","28.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","60","El Salvador","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","10.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","60","El Salvador","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","60","El Salvador","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","70.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","60","El Salvador","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","60","El Salvador","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","60","El Salvador","645","Disponibilité alimentaire en quantité (kg/personne/an)","2518","Sorgho","2013","2013","kg","16.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","60","El Salvador","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","225","Émirats arabes unis","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","101.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","225","Émirats arabes unis","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","56.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","225","Émirats arabes unis","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","1.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","225","Émirats arabes unis","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","58","Équateur","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","39.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","58","Équateur","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","45.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","58","Équateur","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","58","Équateur","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","8.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","58","Équateur","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","58","Équateur","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","2.96","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","58","Équateur","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","203","Espagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","93.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","203","Espagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","8.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","203","Espagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","0.36","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","203","Espagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","1.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","203","Espagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0.96","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","203","Espagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","203","Espagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","2518","Sorgho","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","203","Espagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","63","Estonie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","89.36","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","63","Estonie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","2.56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","63","Estonie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","6.31","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","63","Estonie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","5.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","63","Estonie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","22.76","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","63","Estonie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","4.36","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","63","Estonie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.39","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","80.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","6.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","0.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","12.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0.27","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","3.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2518","Sorgho","2013","2013","kg","0.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.62","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","238","Éthiopie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","31.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","238","Éthiopie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","2.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","238","Éthiopie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","15.38","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","238","Éthiopie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","42.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","238","Éthiopie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","238","Éthiopie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","238","Éthiopie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2517","Millet","2013","2013","kg","6.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","238","Éthiopie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2518","Sorgho","2013","2013","kg","25.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","238","Éthiopie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","26.52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","185","Fédération de Russie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","130.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","185","Fédération de Russie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","4.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","185","Fédération de Russie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","1.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","185","Fédération de Russie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","0.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","185","Fédération de Russie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","7.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","185","Fédération de Russie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","1.8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","185","Fédération de Russie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2517","Millet","2013","2013","kg","1.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","185","Fédération de Russie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2518","Sorgho","2013","2013","kg","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","185","Fédération de Russie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","66","Fidji","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","84.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","66","Fidji","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","45.62","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","66","Fidji","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","0.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","66","Fidji","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","0.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","66","Fidji","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","66","Fidji","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","66","Fidji","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","67","Finlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","81.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","67","Finlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","4.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","67","Finlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","6.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","67","Finlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","16.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","67","Finlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","5.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","67","Finlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","1.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","68","France","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","108.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","68","France","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","4.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","68","France","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","1.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","68","France","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","11.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","68","France","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0.44","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","68","France","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","68","France","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","74","Gabon","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","62.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","74","Gabon","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","37.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","74","Gabon","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","1.98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","74","Gabon","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","74","Gabon","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","74","Gabon","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","74","Gabon","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","75","Gambie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","37.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","75","Gambie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","61.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","75","Gambie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","14.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","75","Gambie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","75","Gambie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","75","Gambie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2517","Millet","2013","2013","kg","50.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","75","Gambie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2518","Sorgho","2013","2013","kg","13.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","75","Gambie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","1.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","73","Géorgie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","163.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","73","Géorgie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","2.64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","73","Géorgie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","8.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","73","Géorgie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","27.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","73","Géorgie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","73","Géorgie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","1.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","73","Géorgie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","3.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","81","Ghana","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","14.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","81","Ghana","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","32.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","81","Ghana","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","81","Ghana","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","25.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","81","Ghana","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","81","Ghana","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","81","Ghana","645","Disponibilité alimentaire en quantité (kg/personne/an)","2517","Millet","2013","2013","kg","4.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","81","Ghana","645","Disponibilité alimentaire en quantité (kg/personne/an)","2518","Sorgho","2013","2013","kg","6.54","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","81","Ghana","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","84","Grèce","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","124.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","84","Grèce","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","6.64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","84","Grèce","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","0.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","84","Grèce","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","1.92","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","84","Grèce","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","84","Grèce","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","84","Grèce","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","1.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","86","Grenade","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","59.59","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","86","Grenade","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","9.56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","86","Grenade","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","3.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","86","Grenade","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","4.96","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","86","Grenade","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","86","Grenade","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","1.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","86","Grenade","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","1.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","89","Guatemala","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","35.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","89","Guatemala","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","5.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","89","Guatemala","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","89","Guatemala","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","87.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","89","Guatemala","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","89","Guatemala","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","1.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","89","Guatemala","645","Disponibilité alimentaire en quantité (kg/personne/an)","2518","Sorgho","2013","2013","kg","0.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","89","Guatemala","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","90","Guinée","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","18.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","90","Guinée","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","97.12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","90","Guinée","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","8.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","90","Guinée","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","90","Guinée","645","Disponibilité alimentaire en quantité (kg/personne/an)","2517","Millet","2013","2013","kg","0.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","90","Guinée","645","Disponibilité alimentaire en quantité (kg/personne/an)","2518","Sorgho","2013","2013","kg","0.39","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","90","Guinée","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","9.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","175","Guinée-Bissau","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","11.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","175","Guinée-Bissau","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","98.09","Fc","Donnée calculée"
